113,245295
317,695717
402,856213
428,911371
454,910372
158,353251
477,940205
151,344086
50,131932
81,189424
310,619139
192,468355
309,636570
423,931011
77,159271
110,278647
453,911933
98,228241
369,816790
497,990387
249,571412
370,784343
289,641857
474,933322
301,654838
108,226511
422,925332
463,889912
324,696075
437,986001
201,476778
319,641687
124,284901
503,969317
91,218786
432,863724
363,743556
371,806310
66,161836
97,236863
174,388030
90,221924
475,936406
364,699289
267,603218
273,561062
339,716587
76,181954
147,290185
276,589502
345,723819
154,315574
43,102110
294,636643
390,763909
444,888473
100,249974
295,588851
121,300335
463,961486
340,661504
429,939036
78,134013
380,814088
374,744108
349,751548
79,162932
186,403884
205,501608
434,833406
184,399199
180,422577
405,900735
42,115086
264,590763
129,271224
107,272054
230,545631
475,907873
402,767433
436,889983
171,379762
296,612534
283,634793
228,473185
420,935363
167,337328
425,911622
491,996184
54,151360
368,696135
236,566493
421,811101
42,100208
42,114613
136,329879
304,608463
93,221002
493,987574
131,311288
432,985509
407,747102
297,651182
311,700088
99,258239
244,565177
406,786387
371,800868
69,148345
431,959884
288,598198
211,501064
165,361994
323,718572
489,953296
272,611158
328,651225
230,545358
435,844787
355,753871
432,977993
73,172989
380,714552
209,508095
321,647914
494,993374
273,633030
261,544771
171,390094
366,761442
139,296172
443,995495
134,317813
232,467183
368,757470
41,119029
81,187450
439,852034
422,788241
381,778755
266,611727
420,927390
274,651147
379,790145
404,739461
167,371796
213,526383
204,382244
330,712737
247,570621
374,806492
56,143645
56,146019
82,189618
40,106573
141,333232
457,911388
245,563390
411,900775
409,790676
161,358519
407,761146
351,754196
92,185633
53,137135
376,808508
136,322275
48,129673
210,437129
214,509979
39,102190
463,924101
63,158352
446,848305
100,265944
160,358872
204,401735
90,176985
411,809995
97,250055
84,201014
329,650759
249,578789
459,911359
165,376822
447,902827
89,211204
97,241765
85,196348
282,582819
356,750117
392,870866
78,184569
95,247744
141,316979
427,871092
50,129524
172,362246
135,315719
224,538942
49,130396
340,669688
338,582322
360,709640
144,294281
224,450296
89,200004
375,758878
488,974979
457,865041
183,428746
58,148684
414,925793
307,658005
435,975072
180,404041
157,359920
428,978285
459,916804
184,409272
454,919949
212,487656
394,750825
380,791063
223,467126
269,617485
451,819247
457,918585
454,890817
202,459198
504,921607
157,357000
177,366293
327,709022
87,197924
144,337634
157,325014
392,844630
83,191535
466,930210
94,248135
100,254637
341,673861
156,351106
399,752819
388,775775
106,224654
270,622697
216,502055
51,135721
44,132296
218,452374
66,163868
97,242889
251,579489
43,107484
344,689115
230,537314
163,370257
389,868716
233,546993
212,432872
415,950905
96,244030
418,908880
423,802444
427,829436
371,715561
290,639327
317,699388
47,113660
91,223456
179,418606
240,515824
204,474111
110,281633
379,828283
367,703320
65,159832
179,387940
228,480640
96,239290
106,282516
353,666258
39,102783
47,126093
121,299043
97,238154
238,501834
187,452560
62,157618
244,554692
52,100724
216,516457
47,122745
205,421758
307,631994
300,636954
265,548083
169,379740
139,338032
98,258739
418,775751
65,159866
359,725684
375,714877
208,520374
97,249085
148,309202
432,944570
53,138706
50,131531
218,440681
44,123311
162,369413
229,553067
215,444369
379,817476
196,391963
205,488082
429,847293
126,306642
364,697312
442,781712
76,178000
328,660702
354,656678
96,238860
388,831825
340,667300
348,678639
321,695437
328,702970
221,526989
433,841320
120,291832
232,501925
472,915879
455,906628
275,561590
179,400205
220,537345
196,482698
178,398656
226,507886
407,956552
91,212647
410,826013
332,714120
106,223810
69,162035
432,927539
59,150900
305,615039
82,191359
450,889565
215,467085
430,953644
482,986769
124,297315
424,930473
431,843494
202,507670
203,417733
255,570408
232,548375
245,530550
141,326849
233,555524
55,151220
415,811368
285,666900
205,488545
303,676766
357,694920
196,440836
202,464371
281,570607
181,450550
136,326337
267,571268
427,987764
104,215137
45,118742
301,648775
530,990972
71,165976
47,110579
344,647970
372,803066
190,359582
66,154041
381,766855
96,225687
83,197117
89,208142
319,714896
41,113134
418,874028
369,793338
201,471315
209,474948
168,342721
102,254728
426,851309
474,941204
207,514705
105,202158
184,401539
130,317724
100,267562
220,491379
491,976348
175,375991
235,498029
393,778972
319,703821
398,771864
216,418089
144,327480
190,436888
395,753381
166,369683
491,982415
554,992293
391,684494
369,710168
238,531825
147,346921
190,444980
206,505379
417,978621
202,456601
410,798545
458,927405
374,715631
152,360561
406,762182
251,573578
159,346473
89,180118
467,978129
455,920804
338,630764
486,888697
110,279989
546,985010
374,717131
118,289184
423,810915
110,252391
449,838979
254,581823
425,787657
420,782655
392,795165
222,451358
431,965628
205,402923
197,464965
89,216957
235,553754
310,691194
472,972249
100,256018
308,625345
73,170581
112,288609
109,262817
417,949183
402,801341
316,687738
468,883251
274,597709
85,200803
197,468572
419,908327
363,707418
142,329226
100,260177
131,323149
465,891073
205,503885
193,388706
73,175894
86,192368
387,837817
44,109121
203,512040
411,860903
104,268571
432,983988
166,373675
455,854855
160,355883
60,151929
90,224333
415,768385
502,961992
75,172750
100,259976
427,734807
135,313344
483,860831
285,598874
194,374811
379,778014
424,749676
216,469009
84,182453
452,807331
447,875287
423,812919
218,502761
60,162450
102,262846
188,377668
427,978080
391,874809
262,569773
209,414594
95,235171
273,624845
273,561490
88,172669
493,977947
185,409000
398,875080
197,455146
454,893057
375,748731
463,963256
479,967589
69,167722
488,976020
